;ID;Latitude;Longitude;Area_Sum;Depth_Mean;Depth_Median;Depth_Max;Chl_Mean;Chl_Median;Margin_Sum;Margin_Mean;Margin_Median;Shelf_Sum;Shelf_Mean;Shelf_Median;CurVel_Mean;CurVel_Median;CurVel_Bot_Mean;CurVel_Bot_Median;Diff_Atte_Mean;Diff_Atte_Median;HumImp_Sum;HumImp_Mean;HumImp_Median;Ice_Cover_Sum;IceCov_Mean;Ice_Cover_Median;Ice_Tick_Mean;Ice_Tick_Median;MixLay_Mean;MixLay_Median;Nitrate_Mean;Nitrate_Median;Nitrate_Bot_Mean;Nitrate_Bot_Median;O2_Mean;O2_Median;O2_Bot_Mean;O2_Bot_Median;PhotoActi_Mean;PhotoActi_Median;PrimProd_Bot_Mean;PrimProd_Bot_Median;PrimProd_Mean;PrimProd_median;Salinity_Bot_mean;Salinity_Bot_median;Salinity_mean;Salinity_median;Silicate_mean;Silicate_median;ThemM_mean;ThemM_median;ThemM_Bot_mean;ThemM_Bot_median;Them_Max_mean;Them_Max_median;Them_Max_max;Them_Min_mean;Them_Min_median;Them_Min_min;ThemR_mean;ThemR_median;ThemR_range;ThemR_Bot_mean;ThemR_Bot_median;ThemR_Bot_range;NumRec_sha;NumSpe_sha;ES50_sha;Chao1_sha;ACE_sha;Weighted_sha;NumRec_mes;NumSpe_mes;ES50_mes;Chao1_mes;ACE_mes;Weighted_mes;NumRec_dee;NumSpe_dee;ES50_dee;Chao1_dee;ACE_dee;Weighted_dee
229;228;6.280871251;-20.05069788;793552.9711;-4307.584199;-4514;-116;0.091991017;0.086221136;-3329466;-356.4357135;0;-464;-0.017872963;0;0.102765349;0.080628253;0.014747358;0.01151108;0.070857181;0.06909158;0;NA;NA;0;0;0;0;0;16.43782949;16.157307;0.023450482;0.006064786;23.26795151;23.37079299;205.2731914;204.7019852;244.0451772;244.9289498;44.17019917;43.98921047;0.013548172;0.013548172;1.31511691;1.319294694;34.89417295;34.89320881;35.14039497;35.12407106;1.654624364;1.662593056;27.80993477;27.92525355;2.006792064;1.915713785;29.3622999;29.38524853;30.51179441;25.12797986;25.19187941;20.87164068;4.234320033;4.140662631;6.381969141;0.347918092;0.360534177;2.44178312;1847;346;43.20138377;501.2777778;484.5669679;73.34628367;891;254;43.73294672;406;340.323014;145.5327223;2608;459;44.61269592;699.5142857;737.1232672;189.5987066
343;342;-6.280871251;159.9493021;793554.0381;-2299.850997;-2200;989;0.158262987;0.144990508;-16077994;-1751.224703;-1886;-30546;-1.197412779;0;0.126807635;0.092959166;0.016621343;0.010898981;0.058697769;0.056199546;419009;12.93397333;14;0;0;0;0;0;21.23137869;21.3687924;0.295355697;0.158142228;36.63040941;38.00363437;198.9095849;198.7634759;135.9247227;131.0599077;43.21123812;42.98226889;0.029076812;0.013548172;1.331756093;1.332915146;34.65904207;34.65410447;34.61295903;34.61643379;1.541127933;1.480450252;29.56945004;29.64353834;2.816197258;1.897108104;30.71960854;30.70629723;31.29593245;28.38115959;28.53150799;26.74412146;2.338448943;2.212207071;2.318478836;0.527589612;0.340585085;8.095260113;41888;1975;32.479528;3792.401338;3981.305034;24.13810493;4820;1070;42.57400502;1477.190283;1601.824134;99.16510159;6863;906;39.8919928;1247.493671;1271.837248;69.78377606
92;90;-6.302064966;128.3614124;793556.0523;-2482.615229;-2438;1377;0.120435967;0.11351513;-7769519;-875.1429376;-245;-137625;-5.586337068;0;0.099870685;0.07358866;0.007709641;0.004287528;0.075357536;0.073665772;866620;12.77672937;14;0;0;0;0;0;19.88275276;19.18907785;0.004603282;0.002518818;34.63578007;37.68417973;201.3934464;201.4646274;104.1137153;104.8773436;46.83268567;46.823948;0.076030925;0.013548172;1.319538553;1.308375772;34.64149465;34.62290539;34.04196447;34.06578045;3.949932212;4.054964529;28.57650568;28.55208745;5.246982044;2.456949896;30.58286764;30.50720707;31.95714595;25.91293987;25.82907261;24.81363312;4.669927775;4.759279156;4.033932721;0.896976527;0.1349789;11.3658334;7696;2761;50.7037008;4640.916814;4813.257602;286.7148943;7142;1082;45.09871177;1636.561404;1641.993791;209.0104488;1531;493;43.67291085;710.2413793;749.7340088;140.4494577
517;517;6.302064966;-51.63858755;793556.4855;-2611.930306;-3248;43;0.163857412;0.110176219;-3993889;-551.1853436;0;-231177;-11.48192113;0;0.403425368;0.320050101;0.073691141;0.045893311;0.106618325;0.087385242;1253518;5.788664816;4;0;0;0;0;0;18.14782591;20.48954982;0.381646858;0.204886088;17.12944789;20.67922062;204.7529425;203.5196322;238.9117168;259.2540951;46.92287663;46.91782127;0.369957038;0.013548225;1.470533232;1.259619683;34.78262047;34.89155647;32.66508408;34.24839078;8.293758918;5.984946885;27.88320091;27.90212872;7.906573975;2.260942214;29.486969;29.64279861;30.42419715;26.30082116;26.34781875;25.14744562;3.186147835;3.211442802;3.335014362;1.701067855;0.573523096;13.70438696;5583;952;42.27529981;1558.666667;1635.312044;75.75859488;1241;227;28.78710987;353.0222222;376.7449;17.71450097;1364;449;44.50515564;740.2117647;791.6086493;168.0057793
630;631;-6.458030441;-151.9109244;793569.7885;-4916.963648;-4965;-13;0.163523901;0.163646052;-445249;-47.60493959;0;-52;-0.002002465;0;0.197653421;0.195172196;0.012772419;0.009943116;0.063992164;0.065173876;0;0;0;0;0;0;0;0;35.76662723;35.87445817;2.68124754;2.929196075;33.98437443;33.99765624;204.09575;204.4109841;196.4911028;196.2840486;50.56592739;50.98381235;0.013548181;0.013548172;1.398192637;1.414827626;34.70296215;34.70372879;35.46934346;35.45182661;1.995479559;2.005933015;28.20005869;28.23234446;0.892374634;0.884271463;29.39982479;29.42254158;30.12797374;26.53945503;26.88492534;24.21885592;2.860369754;2.588078272;2.43530455;0.077382863;0.072450914;1.049273695;245;104;41.70120905;174.8333333;155.7990562;68.75715922;325;119;38.71727083;189;187.8926792;68.81107492;77;59;42.10972456;115.4375;133.6176471;49.82352941
178;176;6.458030441;28.08907564;793570.0721;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;10631741;11.37078518;12;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
204;203;6.510222264;2.140057827;793572.2127;-2744.938831;-3339.5;66;0.305033781;0.22470947;-2958091;-807.7801748;0;-48973;-4.818280205;0;0.156286128;0.131446087;0.015060928;0.009684087;0.088779466;0.081050494;10400512;18.02840027;18;0;0;0;0;0;12.40116695;12.19160377;1.126071929;0.676738141;23.20555823;23.89999834;209.8511833;209.46138;203.1323363;229.7960697;43.32506022;43.59946085;0.179148532;0.013548172;1.996026311;1.649506637;34.90665751;34.92373404;33.7654465;34.44112789;3.152330237;1.921153552;27.93196273;28.079051;5.424897176;2.390170583;30.01141869;30.10864419;30.55265318;24.6194753;24.86877948;21.6813955;5.391943393;5.282617425;4.022345442;1.628461516;0.65397724;10.4197202;1119;336;45.55108994;448.1590909;506.4328917;119.9732682;102;65;39.58559385;102.05;109.1777014;50.50485437;128;93;43.37554954;243.9375;249.7028846;71.23478261
142;140;6.71906689;60.69054852;793573.6734;-3887.215408;-3986;-1325;0.122643558;0.104954704;-7311939;-781.2735335;0;0;0;0;0.038929987;0.035053814;0.010228495;0.008274481;0.072257097;0.070728988;0;NA;NA;0;0;0;0;0;24.29744235;24.48376345;0.028828853;0.006839733;35.2699106;35.61135627;201.4992855;201.2395366;164.3957079;161.0549996;48.79053194;48.8689668;0.013548172;0.013548172;1.330815353;1.284721634;34.74596461;34.74789035;35.61668029;35.59528209;1.272449651;1.280391494;28.42381597;28.50262025;1.351807118;1.345105209;30.63375083;30.6027078;31.23259288;26.56139702;26.7491686;23.61780147;4.072353805;3.92490356;4.357041162;0.158954218;0.129123929;1.637710191;6944;203;35.4129756;266.0666667;262.5022434;42.12484974;28;19;NA;NA;NA;NA;297;136;40.29344099;269.9565217;271.1948949;74.81679389
594;595;-6.71906689;-119.3094515;793575.185;-4235.709157;-4251;-2921;0.209634054;0.214658981;-120525;-12.87797842;0;0;0;0;0.223920719;0.213499325;0.010456492;0.008944915;0.064572805;0.064842437;0;NA;NA;0;0;0;0;0;31.87924676;33.77560099;4.58306805;4.76049048;36.25094109;36.28356909;211.8907629;212.1300054;164.7377526;164.978693;50.97334149;50.99789893;0.013548172;0.013548172;1.527982528;1.513946451;34.69499462;34.69544866;35.25273151;35.20103448;2.157566729;2.130689906;26.0242879;26.0473824;1.0857389;1.079017646;27.74298201;27.74276401;28.12497788;23.78220258;23.81807767;21.67929478;3.960779424;3.979418382;3.235359289;0.054817439;0.05299306;0.151805751;953;52;19.64125441;94.75;88.99553981;4.999361462;97;29;21.00520533;55;40.01113607;6.640084686;43;39;NA;NA;NA;NA
332;331;-6.510222264;-99.83516555;793576.4194;-5204.023209;-5410;32;0.128031919;0.136257195;-845169;-90.39240642;0;-1354;-0.052141097;0;0.145310891;0.126152538;0.017634466;0.013477725;0.05603615;0.056199998;40;2.5;0;0;0;0;0;0;28.6362428;28.8440806;1.126141712;0.916557376;33.61814152;33.51217066;199.5442525;199.2923322;200.5571463;202.9541691;46.7843735;46.71268843;0.013993663;0.013548172;1.260707538;1.333121009;34.70499765;34.70686446;35.13768664;35.19596849;1.768476738;1.742175967;29.41229886;29.46648295;0.841454534;0.773468684;30.51070729;30.5200023;30.86336594;28.08237092;28.31894793;26.40930138;2.428336366;2.160138243;2.621707062;0.065018204;0.051866324;5.393542243;503;162;35.20709608;324.8571429;335.3733281;23.22675112;385;68;24.02291821;79;96.93888128;16.35856969;3595;128;28.30630018;135.3076923;144.2091884;28.56586337
133;131;6.712536788;69.58030046;793579.4242;-3699.265861;-4086;4;0.10582633;0.103730143;-5327062;-569.922114;0;-19086;-0.734472408;0;0.048618875;0.043473757;0.009247921;0.006730086;0.068971603;0.067586398;0;NA;NA;0;0;0;0;0;20.27910212;19.74273562;0.025708224;0.016392756;35.24997104;35.56738918;199.9635852;199.9726744;153.7233223;161.9572623;46.82338243;46.9099384;0.028457793;0.013548172;1.305441534;1.298416326;34.76859768;34.74712204;35.2168252;35.15999616;1.568993449;1.570931918;28.98873149;29.00360921;2.165829504;1.362400742;30.69795449;30.73747993;31.16769223;27.77905248;27.83347566;27.00257135;2.91890201;2.886095394;1.835524261;0.292155587;0.07155865;8.40044043;11648;973;40.31570142;1658.5;1688.064575;60.71960996;379;128;39.85225963;183.25;174.6060013;79.66777593;474;259;43.96847923;687.6842105;720.4413392;122.7737705
585;586;-6.712536788;-110.4196995;793581.9378;-3556.67872;-3480;-1863;0.218149931;0.218163507;-15750095;-1685.042794;-2906;0;0;0;0.22046907;0.202167365;0.013370205;0.01095146;0.065468703;0.065596824;0;NA;NA;0;0;0;0;0;29.05059438;30.99119359;4.904145057;4.890576529;37.40230155;37.38685444;213.7339682;213.8855762;147.6081517;147.1883914;50.01423378;50.0706803;0.013548172;0.013548172;1.555753437;1.529724929;34.6844552;34.68313701;35.17446649;35.14443382;2.043180391;1.92552984;25.35819512;25.34841324;1.302542138;1.311008632;27.63671833;27.65164015;28.28177508;22.85932922;22.91767381;20.69825842;4.777389113;4.644866709;3.956157816;0.139901618;0.140357863;0.405248841;518;38;17.58737289;49.25;46.40918414;3.819993736;78;20;17.92109146;25;22.30075206;14.01843318;3;3;NA;NA;NA;NA
621;622;-7.139865559;-143.8265698;793596.458;-4528.120017;-4595;236;0.173123312;0.17533723;-898602;-96.03526771;0;-920;-0.035379172;0;0.196612598;0.173772092;0.010394759;0.008172195;0.065884345;0.065212079;4174;6.991624791;7;0;0;0;0;0;35.00824585;35.15507187;2.870888561;3.080462112;34.64958667;34.44028588;205.4020339;205.5078977;186.3478386;189.5806602;50.91019324;51.16835623;0.013626577;0.013548172;1.435052208;1.442346719;34.69985962;34.70167325;35.43131545;35.39248468;1.946858222;1.952807799;27.82219987;27.82968759;1.006538564;0.957602402;29.03753566;29.00931643;29.76941999;26.20783879;26.40380609;24.16548967;2.829696867;2.728355106;1.966672819;0.071473681;0.061580309;4.998491881;2167;650;48.92195296;952.2954545;960.4123593;212.6279828;896;232;42.10260552;313.0697674;313.6774537;113.2002256;1312;186;31.19824258;245.7567568;258.9548491;33.96763754
169;167;7.139865559;36.17343016;793596.7441;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;14309396;15.44137211;14;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
151;149;7.118929376;52.55013478;793598.2258;-4086.988403;-4782;496;0.330706628;0.281376708;-2803374;-338.6535395;0;-41418;-1.801252501;0;0.203503327;0.157692402;0.024324554;0.013765566;0.087382586;0.084267906;854049;7.584063724;8;0;0;0;0;0;23.67604968;23.69575505;0.424794205;0.32438398;33.43204996;34.15848785;204.4818323;204.3951563;167.3521892;182.3616688;50.51174135;50.35643404;0.043867721;0.013548172;1.813766563;1.636107274;34.80730938;34.72775029;35.51366971;35.47778563;1.392277442;1.378818611;27.15796734;27.23081388;2.364785606;0.918373721;30.24339764;30.2800852;30.67106647;23.85306494;24.09735657;16.9909791;6.390332696;6.097005588;8.34206682;0.730946798;0.109251272;13.60611906;22476;882;37.56742979;1485.937931;1607.502599;49.05636508;1092;175;34.60637987;291.1818182;269.6080746;49.21842496;601;154;37.89296574;292;244.4193602;68.03559992
603;604;-7.118929376;-127.4498652;793598.6966;-4407.089948;-4492;-2438;0.193359305;0.196689754;-157514;-16.82662109;0;0;0;0;0.213050198;0.193543323;0.010938742;0.009690836;0.063788904;0.063905644;0;NA;NA;0;0;0;0;0;34.37341725;35.87590013;3.930615691;4.070985734;35.68738852;35.60429802;209.5815437;209.5478309;170.4869068;170.6647225;51.25870509;51.29873184;0.013548172;0.013548172;1.490021794;1.481998282;34.69565939;34.69660519;35.33270441;35.26812355;2.07656205;2.037438746;26.65446721;26.67859473;1.056237459;1.034920915;28.11381669;28.09408435;28.53590629;24.84907339;25.08354824;22.63435612;3.264743301;3.027515871;2.617752012;0.05840479;0.052283361;0.120357889;116;37;22.48176152;45.5;54.05263158;3.634792004;1;1;NA;NA;NA;NA;2;2;NA;NA;NA;NA
115;113;-7.266745403;72.21578926;793599.4788;-3748.903943;-3841;19;0.119939273;0.12035625;-8593042;-918.1581366;0;-25492;-0.980159951;0;0.106315996;0.116297665;0.017559451;0.013810413;0.06088318;0.06028388;0;NA;NA;0;0;0;0;0;20.7818444;20.44594234;0.034188482;0.030749139;34.2020175;34.80417373;202.3029151;202.3336248;170.5034839;179.3119262;45.00913449;45.08646093;0.036138616;0.013548172;1.266494646;1.266120792;34.73894952;34.7274062;34.57682757;34.54228824;1.783946282;1.769604192;28.32999927;28.34300646;2.009949677;1.279052262;30.07786891;30.0639461;30.44668283;26.2955323;26.17252568;24.70075873;3.782336609;3.977328741;2.902592795;0.402601149;0.125007427;10.790076;7642;489;36.67290504;673.3478261;661.9027139;45.06567996;44;11;NA;NA;NA;NA;59;31;28.26475745;50.42857143;54.91950113;19.89142857
575;575;7.266745403;-107.7842107;793600.9316;-3630.817716;-3731;73;0.187965648;0.188501281;-9176001;-980.4467358;0;0;0;0;0.116156385;0.114764672;0.013166616;0.010923277;0.065509824;0.065643379;0;NA;NA;0;0;0;0;0;19.99071034;19.64705174;1.3357316;1.174755121;38.69161197;38.56221617;206.0178206;205.7956321;133.3265076;136.4385196;42.607191;42.35240315;0.013548203;0.013548172;1.534272206;1.53485965;34.6836241;34.68597443;33.68209072;33.56008293;1.497324497;1.397723776;27.68679341;27.75688197;1.281637545;1.236241865;29.44172518;29.38374359;30.45241812;25.78404392;25.80081253;23.92474464;3.657681267;3.631322648;2.616918801;0.120167841;0.107509769;1.595196582;1861;201;28.59963319;375.84;355.7862593;8.948941756;39;34;NA;NA;NA;NA;902;132;32.57656569;333.6;248.6831849;44.25127815
160;158;7.364489201;44.43292;793606.751;-740.3350923;-722;508;0.216693315;0.175990662;-556725;-734.4656992;-722;-16407;-7.805423406;0;0.099010681;0.091618993;0.053277474;0.02474105;0.102722423;0.098899609;10010668;11.57631881;11;0;0;0;0;0;18.07197336;18.33264491;0.046238145;0.012412132;30.43383436;37.51778933;199.8592865;199.3675745;60.89454968;61.64414828;51.35956834;51.38412833;0.186481901;0.013548583;1.720819156;1.600335846;35.87235634;35.89602675;36.19019431;36.24683923;1.28253917;1.182815331;28.3271467;28.50412651;12.70090089;12.71616188;31.40600876;31.48902263;32.50332413;24.93468785;25.35402247;19.46785313;6.471320906;6.213013158;5.2836452;4.71546193;3.497404899;12.41135578;42483;299;30.34915814;444.037037;395.2581784;28.95801851;432;93;27.45882686;218.2727273;212.1067073;24.28735034;30;26;NA;NA;NA;NA
612;613;-7.364489201;-135.56708;793607.088;-4325.230786;-4445;533;0.18043494;0.182452171;-1251777;-133.6226516;0;-1279;-0.049150719;0;0.202831152;0.171978648;0.011605497;0.009730704;0.063853;0.063986742;3770;5.560471976;6;0;0;0;0;0;35.62263009;36.19575909;3.321986823;3.502152448;35.45333053;35.41640959;207.4206666;207.347952;173.3748092;174.0523585;51.18962218;51.30950343;0.013572261;0.013548172;1.461249014;1.457044881;34.69480778;34.69628618;35.37554801;35.3274226;1.99144689;1.974570328;27.26535661;27.27653491;1.071600881;1.023044546;28.54240057;28.5162719;29.09076843;25.6002719;25.81370448;23.63972343;2.942128671;2.80040637;2.181097273;0.05749019;0.046067624;4.789575545;913;297;46.20259778;378.7590361;426.305178;127.3596639;449;136;39.11500858;185.3448276;196.9939067;76.10456776;74;45;35.23773146;72.08333333;71.50271119;35.1025641
153;151;-8.141459836;45.23255295;793607.7044;-3785.628934;-3942;761;0.147483983;0.145517255;-8260617;-881.320495;0;-6111;-0.234677419;0;0.230647434;0.169350367;0.016687624;0.013270721;0.065206654;0.065089;33255;22.79300891;22;0;0;0;0;0;24.45888795;24.97105008;0.126217336;0.137593456;33.96978229;33.90993596;204.4692724;204.4227932;182.4811258;188.5125297;49.19615637;49.12234496;0.0155018;0.013548172;1.354814612;1.345051936;34.73455832;34.72960163;35.09998754;35.1031228;1.586690078;1.557812592;27.54451238;27.61457307;1.367810144;1.172183661;30.068277;30.0865832;30.49945635;24.65787506;24.6182774;23.8280174;5.41040194;5.476915471;1.717536905;0.260696307;0.191906353;8.355995723;6180;1220;47.24888254;1742.622318;1809.397866;152.8808973;245;112;39.48973787;175.84;181.3134745;64.89189189;830;356;44.8797215;555.6179775;681.5669505;166.8038741
619;620;8.141459836;-134.7674471;793609.4787;-4740.922396;-4798;-2716;0.170764554;0.171884624;-27878;-2.971751412;0;0;0;0;0.172919799;0.181334988;0.017076653;0.015103367;0.063870858;0.062565614;0;NA;NA;0;0;0;0;0;24.47605595;24.61182234;1.894608141;1.520331268;35.86725233;35.83023763;205.8973999;205.6694438;169.5586586;169.8416464;41.86797845;41.67355337;0.013548172;0.013548172;1.460840308;1.460118707;34.69799288;34.69855265;34.31722409;34.2750533;2.125773908;2.05923322;27.23638914;27.34742906;0.983567824;0.978302724;28.9453719;28.95253828;29.35953514;24.8840932;24.95505235;23.65009508;4.061278707;4.009954744;2.018716571;0.044304793;0.0411144;0.105015505;114;38;22.3590272;84.42857143;128.4007513;5.455919395;89;62;39.14788031;152.0833333;242.2938312;36.84186047;1344;240;31.22090074;371.8837209;384.8384572;23.87123034
214;213;-7.551998449;-0.016597372;793613.4775;-4850.732928;-4932;91;0.164401682;0.175135743;-870983;-92.9345924;0;-2404;-0.092354975;0;0.091175409;0.08708564;0.015972986;0.010993103;0.074267943;0.073016135;0;NA;NA;0;0;0;0;0;21.82184199;21.81932866;0.138701922;0.16946687;24.27305906;23.83905672;211.5815434;211.353947;239.978102;241.0034998;46.48856182;46.69104135;0.013616973;0.013548172;1.412109361;1.43574346;34.89508616;34.89607846;36.0526032;36.02877617;1.318059416;1.314716303;25.28172585;25.41807281;1.914469522;1.880957586;28.68079682;28.78458926;29.85961276;22.1659758;22.40111699;19.94119986;6.51482102;6.393732281;3.036758911;0.252707239;0.192353876;6.310715424;132;66;33.17030134;213;196.8655262;11.58510638;242;108;38.16730845;148.5294118;191.1606935;56.63829787;335;98;36.532006;120.9565217;128.3059715;57.69922879
109;107;7.582594939;123.8889824;793614.0327;-3011.241336;-3339;963;0.118929158;0.105263497;-4301856;-538.2029276;0;-78369;-3.524102887;0;0.235722802;0.158339702;0.020302157;0.003190284;0.066841798;0.065521014;3686993;21.39967613;21;0;0;0;0;0;15.94933851;15.9856354;0.034650846;0.005044629;32.13729633;36.84841656;200.6629651;200.6469064;107.1933063;93.25177878;44.71149692;44.77457574;0.107183148;0.013548172;1.412175012;1.355362482;34.57070168;34.62997823;33.3942496;33.52091631;2.941883346;2.75830868;29.00379653;28.99420603;6.42429306;3.251484508;30.09107026;30.04789732;31.33061398;27.47551024;27.51316895;25.80338348;2.615560026;2.55310977;3.414256832;0.844560425;0.278855736;11.88087226;21975;5231;50.93565601;8238.648491;8761.434099;321.5254127;3635;977;45.52258294;1541.385475;1577.208779;207.2695258;2903;901;45.92714464;1478.011173;1601.948168;230.9575214
527;527;-7.582594939;-56.11101762;793614.6936;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;3482045;3.715905513;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
349;348;7.551998454;1.1510462;793617.157;-5519.564447;-5649.5;-1792;0.124299327;0.125954686;-483195;-51.55729834;0;0;0;0;0.141957795;0.148066233;0.019143577;0.015088353;0.051399611;0.051611341;0;NA;NA;0;0;0;0;0;33.75826053;34.35542864;0.686379463;0.522129273;34.16459653;34.03785865;201.3857628;201.2059238;194.3096984;196.0836043;44.09703605;43.71452038;0.013548172;0.013548172;1.18917762;1.193211978;34.70342559;34.70455875;34.41293039;34.37839815;1.801170782;1.75066618;28.51085916;28.60926499;0.840935301;0.819629374;29.82155012;29.92555286;30.46664361;27.19799662;27.33604688;25.94446328;2.623553502;2.518489156;2.048974472;0.059628697;0.05448955;0.43457301;243;95;35.63732789;363.125;268.9052726;41.67184192;65;22;21.34048428;23;22.6984127;20.215311;121;60;35.75154494;126.4285714;89.00222222;43.44510386
628;629;8.386508151;-143.7802218;793620.4554;-5062.796505;-5092;-3342;0.163676145;0.163681645;-3342;-0.35606222;0;0;0;0;0.181457402;0.193350958;0.012527522;0.010753706;0.061329345;0.060476447;0;NA;NA;0;0;0;0;0;27.76754528;27.83093491;1.664711172;1.323377968;35.36983562;35.3599921;205.6262582;205.3371867;177.1729785;176.853471;42.44566814;42.39922073;0.013548172;0.013548172;1.429151537;1.424192219;34.69856976;34.69877031;34.39921921;34.29275317;2.12134052;2.036452498;27.30213325;27.43839002;0.957087057;0.957123957;29.12531667;29.15056996;29.47857139;25.07944541;25.07393381;23.83691341;4.04587126;4.042186277;1.403148717;0.061933486;0.060759306;0.089400222;606;109;24.17624916;330.1;264.6581119;7.304690297;7;3;NA;NA;NA;NA;704;67;19.62247421;84.27272727;84.1776;6.938873799
135;133;-7.783610658;63.08907072;793622.3649;-3271.732259;-3730;11;0.126114796;0.125092822;-7662902;-817.7251094;0;-68420;-2.626890885;0;0.143364065;0.143060156;0.017678357;0.011624081;0.062962607;0.062184027;0;NA;NA;0;0;0;0;0;21.81389177;21.06959522;0.053266755;0.045487256;33.60611836;34.44478657;202.6582565;202.7351048;166.0645203;173.7148925;46.08563184;46.06547382;0.038316641;0.013548172;1.292282864;1.285681955;34.75302612;34.73016276;34.81602102;34.80541094;1.637656935;1.631572548;28.03250275;28.03512577;2.494548155;1.298532872;30.08639856;30.02343019;30.97668919;25.87538776;25.74478047;24.37963904;4.211010797;4.277724736;2.856015516;0.518231139;0.154348028;13.99674333;15640;394;31.85179175;722.6764706;677.4870736;33.07190518;182;39;15.90385645;93.16666667;120.6897067;4.585271318;324;212;45.74147039;477.3170732;536.4304429;142.6304348
162;160;-8.386508151;36.21977822;793622.7114;-1040.125122;-1057;112;0.178258267;0.165577995;-1061115;-1037.258065;-1057;-11802;-4.143960674;0;0.472617033;0.42875376;0.095407532;0.024308;0.074963052;0.064800555;11159301;13.58929861;14;0;0;0;0;0;20.83196916;23.11507168;0.084696286;0.052460382;27.26865723;35.45144214;204.8049988;204.8029665;137.1121171;135.885071;48.35608148;48.50927036;0.262192946;0.013548172;1.582261963;1.504509284;34.81594289;34.82673379;34.55930334;34.86915507;2.277163897;1.998718481;27.56667137;27.57634338;9.28814793;5.221178526;29.92626226;30.02784875;30.36414818;25.10093307;25.10565482;24.83673644;4.825329183;4.883632666;1.276876876;2.119707757;1.812730773;8.29825235;1204;580;44.26575139;1244.034483;1415.075407;68.46207613;118;88;43.19379681;255.5714286;285.5078546;65.67924528;63;43;36.43927375;86.5;97.03892295;32.26829268
